iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
DNK,Europe,Denmark,2020-02-02,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,0.0,0.0,,,,,tests performed,,,,,,,,,,,,,,0.0,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,-273.0,-4.76,-7.23,-46.9612622912073
DNK,Europe,Denmark,2020-02-03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,0.0,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-02-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,0.0,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-02-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,0.0,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-02-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,0.0,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-02-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,0.0,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tests performed,,,,,,,,,,,,,,0.0,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-02-09,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,tests performed,,,,,,,,,,,,,,0.0,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,-362.8,-5.25,-7.68,-62.408593257326
DNK,Europe,Denmark,2020-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,tests performed,,,,,,,,,,,,,,0.0,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-02-11,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,tests performed,,,,,,,,,,,,,,0.0,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-02-12,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,tests performed,,,,,,,,,,,,,,0.0,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-02-13,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,0.0,0.0,0.0,0.0,,,tests performed,,,,,,,,,,,,,,0.0,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-02-14,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,tests performed,,,,,,,,,,,,,,0.0,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,tests performed,,,,,,,,,,,,,,0.0,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-02-16,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,tests performed,,,,,,,,,,,,,,0.0,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,-501.2,-6.18,-11.56,-86.2160610269344
DNK,Europe,Denmark,2020-02-17,,,,,,,,,,,,,,,,,,,,,,1.0,3.0,0.001,0.0,0.0,0.0,,,tests performed,,,,,,,,,,,,,,0.0,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-02-18,,,,,,,,,,,,,,,,,,,,,,2.0,5.0,0.001,0.0,0.0,0.0,,,tests performed,,,,,,,,,,,,,,0.0,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-02-19,,,,,,,,,,,,,,,,,,,,,,2.0,7.0,0.001,0.0,1.0,0.0,,,tests performed,,,,,,,,,,,,,,0.0,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-02-20,,,,,,,,,,,,,,,,,,,,,,1.0,8.0,0.001,0.0,1.0,0.0,,,tests performed,,,,,,,,,,,,,,0.0,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-02-21,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,tests performed,,,,,,,,,,,,,,0.0,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-02-22,,,,,,,,,,,,,,,,,,,,,,1.0,9.0,0.002,0.0,1.0,0.0,,,tests performed,,,,,,,,,,,,,,0.0,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-02-23,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,,,tests performed,,,,,,,,,,,,,,0.0,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,-653.4,-7.03,-12.83,-112.397394802472
DNK,Europe,Denmark,2020-02-24,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,2.0,0.0,,,tests performed,,,,,,,,,,,,,,0.0,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-02-25,,,,,,,,,,,,,,0.0,0.0,,,,,,,10.0,19.0,0.003,0.002,2.0,0.0,,,tests performed,,,,,,,,,,,,,,0.0,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-02-26,,,,,,,,,,,,,,0.0,0.0,,,,,,,30.0,49.0,0.008,0.005,6.0,0.001,,,tests performed,,,,,,,,,,,,,,0.0,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-02-27,1.0,1.0,,,,,0.172,0.172,,,,,,0.0,0.0,,,,,,,109.0,158.0,0.027,0.019,21.0,0.004,,,tests performed,,,,,,,,,,,,,,11.11,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-02-28,1.0,0.0,,,,,0.172,0.0,,,,,,0.0,0.0,,,,,,,62.0,220.0,0.038,0.011,30.0,0.005,,,tests performed,,,,,,,,,,,,,,11.11,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-02-29,3.0,2.0,,,,,0.516,0.344,,,,,,0.0,0.0,,,,,,,74.0,294.0,0.051,0.013,41.0,0.007,,,tests performed,,,,,,,,,,,,,,11.11,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-03-01,4.0,1.0,,,,,0.688,0.172,,,,,,0.0,0.0,,,,,,,49.0,343.0,0.059,0.008,47.0,0.008,,,tests performed,,,,,,,,,,,,,,11.11,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,-840.8,-8.01,-15.46,-144.633807085887
DNK,Europe,Denmark,2020-03-02,4.0,0.0,,,,,0.688,0.0,,,,,,0.0,0.0,,,,,,,80.0,423.0,0.073,0.014,58.0,0.01,,,tests performed,,,,,,,,,,,,,,11.11,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-03-03,6.0,2.0,,,,,1.032,0.344,,,,,,0.0,0.0,,,,,,,63.0,486.0,0.084,0.011,67.0,0.012,,,tests performed,,,,,,,,,,,,,,20.37,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-03-04,10.0,4.0,1.429,,,,1.72,0.688,0.246,,,,,0.0,0.0,,,,,,,88.0,574.0,0.099,0.015,75.0,0.013,0.0191,52.5,tests performed,,,,,,,,,,,,,,20.37,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-03-05,10.0,0.0,1.286,,,,1.72,0.0,0.221,,,,,0.0,0.0,,,,,,,109.0,683.0,0.117,0.019,75.0,0.013,0.0171,58.3,tests performed,,,,,,,,,,,,,,20.37,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-03-06,23.0,13.0,3.143,,,,3.956,2.236,0.541,,,,,0.0,0.0,,,,,,,127.0,810.0,0.139,0.022,84.0,0.014,0.0374,26.7,tests performed,,,,,,,,,,,,,,25.93,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-03-07,23.0,0.0,2.857,,,,3.956,0.0,0.491,,,,,0.0,0.0,,,,,,,108.0,918.0,0.158,0.019,89.0,0.015,0.0321,31.2,tests performed,,,,,,,,,,,,,,25.93,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-03-08,35.0,12.0,4.429,,,,6.021,2.064,0.762,,,,,0.0,0.0,,,,,,,229.0,1147.0,0.197,0.039,115.0,0.02,0.0385,26.0,tests performed,,,,,,,,,,,,,,25.93,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,-979.4,-8.37,-11.55,-168.475678710654
DNK,Europe,Denmark,2020-03-09,90.0,55.0,12.286,,,,15.482,9.461,2.113,,,,,0.0,0.0,,,,,,,577.0,1724.0,0.297,0.099,186.0,0.032,0.0661,15.1,tests performed,,,,,,,,,,,,,,25.93,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-03-10,262.0,172.0,36.571,,,,45.069,29.587,6.291,,,,,0.0,0.0,,,,,34.0,5.849,806.0,2530.0,0.435,0.139,292.0,0.05,0.1252,8.0,tests performed,,,,,,,,,,,,,,31.48,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-03-11,442.0,180.0,61.714,,,,76.033,30.963,10.616,,,,2.04,2.0,0.344,,,,,43.0,7.397,882.0,3412.0,0.587,0.152,405.0,0.07,0.1524,6.6,tests performed,,,,,,,,,,,,,,37.96,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-03-12,615.0,173.0,86.429,,,,105.792,29.759,14.867,,,,1.95,3.0,0.516,,,,,60.0,10.321,676.0,4088.0,0.703,0.116,486.0,0.084,0.1778,5.6,tests performed,,,,,,,,,,,,,,37.96,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-03-13,801.0,186.0,111.143,,,,137.787,31.996,19.119,,,,1.82,4.0,0.688,,,,,85.0,14.622,710.0,4798.0,0.825,0.122,570.0,0.098,0.195,5.1,tests performed,,,,,,,,,,,,,,62.96,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-03-14,827.0,26.0,114.857,1.0,1.0,,142.26,4.473,19.758,0.172,0.172,,1.67,3.0,0.516,,,,,105.0,18.062,583.0,5381.0,0.926,0.1,638.0,0.11,0.18,5.6,tests performed,,,,,,,,,,,,,,65.74,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-03-15,864.0,37.0,118.429,2.0,1.0,,148.625,6.365,20.372,0.344,0.172,,1.55,2.0,0.344,,,,,135.0,23.223,726.0,6107.0,1.051,0.125,709.0,0.122,0.167,6.0,tests performed,,,,,,,,,,,,,,65.74,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,-1101.6,-8.55,-10.28,-189.496434212432
DNK,Europe,Denmark,2020-03-16,914.0,50.0,117.714,3.0,1.0,,157.226,8.601,20.249,0.516,0.172,,1.47,10.0,1.72,,,,,171.0,29.415,1016.0,7123.0,1.225,0.175,771.0,0.133,0.1527,6.5,tests performed,,,,,,,,,,,,,,65.74,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-03-17,977.0,63.0,102.143,4.0,1.0,,168.063,10.837,17.571,0.688,0.172,,1.41,18.0,3.096,,,,,203.0,34.92,948.0,8071.0,1.388,0.163,792.0,0.136,0.129,7.8,tests performed,,,,,,,,,,,,,,65.74,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-03-18,1057.0,80.0,87.857,4.0,0.0,,181.824,13.762,15.113,0.688,0.0,,1.36,24.0,4.128,,,,,240.0,41.285,1226.0,9297.0,1.599,0.211,841.0,0.145,0.1045,9.6,tests performed,,,,,,,,,,,,,,72.22,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-03-19,1151.0,94.0,76.571,6.0,2.0,,197.994,16.17,13.172,1.032,0.344,,1.35,30.0,5.161,,,,,272.0,46.789,1848.0,11145.0,1.917,0.318,1008.0,0.173,0.076,13.2,tests performed,,,,,,,,,,,,,,72.22,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-03-20,1255.0,104.0,64.857,9.0,3.0,1.286,215.884,17.89,11.157,1.548,0.516,0.221,1.35,37.0,6.365,,,,,310.0,53.326,1178.0,12323.0,2.12,0.203,1075.0,0.185,0.0603,16.6,tests performed,,,,,,,,,,,,,,72.22,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-03-21,1326.0,71.0,71.286,13.0,4.0,1.714,228.098,12.213,12.263,2.236,0.688,0.295,1.36,42.0,7.225,,,,,320.0,55.046,602.0,12925.0,2.223,0.104,1078.0,0.185,0.0661,15.1,tests performed,,,,,,,,,,,,,,72.22,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-03-22,1395.0,69.0,75.857,13.0,0.0,1.571,239.967,11.869,13.049,2.236,0.0,0.27,1.36,46.0,7.913,,,,,329.0,56.594,532.0,13457.0,2.315,0.092,1050.0,0.181,0.0722,13.8,tests performed,,,,,,,,,,,,,,72.22,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,-1113.8,-7.93,-1.06,-191.595069377094
DNK,Europe,Denmark,2020-03-23,1450.0,55.0,76.571,24.0,11.0,3.0,249.428,9.461,13.172,4.128,1.892,0.516,1.37,55.0,9.461,,,,,369.0,63.475,1124.0,14581.0,2.508,0.193,1065.0,0.183,0.0719,13.9,tests performed,,,,,,,,,,,,,,72.22,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-03-24,1591.0,141.0,87.714,32.0,8.0,4.0,273.683,24.255,15.089,5.505,1.376,0.688,1.39,69.0,11.869,,,,,402.0,69.152,1123.0,15704.0,2.701,0.193,1090.0,0.188,0.0805,12.4,tests performed,,,,,,,,,,,,,,72.22,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-03-25,1724.0,133.0,95.286,34.0,2.0,4.286,296.561,22.879,16.391,5.849,0.344,0.737,1.41,87.0,14.966,,,,,445.0,76.549,1372.0,17076.0,2.937,0.236,1111.0,0.191,0.0858,11.7,tests performed,,,,,,,,,,,,,,72.22,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-03-26,1877.0,153.0,103.714,41.0,7.0,5.0,322.88,26.319,17.841,7.053,1.204,0.86,1.43,94.0,16.17,,,,,473.0,81.365,1610.0,18686.0,3.214,0.277,1077.0,0.185,0.0963,10.4,tests performed,,,,,,,,,,,,,,72.22,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-03-27,2046.0,169.0,113.0,52.0,11.0,6.143,351.951,29.071,19.438,8.945,1.892,1.057,1.46,109.0,18.75,,,,,496.0,85.322,2110.0,20796.0,3.577,0.363,1210.0,0.208,0.0934,10.7,tests performed,,,,,,,,,,,,,,72.22,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-03-28,2201.0,155.0,125.0,65.0,13.0,7.429,378.614,26.663,21.502,11.181,2.236,1.278,1.48,121.0,20.814,,,,,545.0,93.751,1383.0,22179.0,3.815,0.238,1322.0,0.227,0.0946,10.6,tests performed,,,,,,,,,,,,,,72.22,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-03-29,2395.0,194.0,142.857,72.0,7.0,8.429,411.986,33.372,24.574,12.385,1.204,1.45,1.5,131.0,22.535,,,,,554.0,95.299,1301.0,23480.0,4.039,0.224,1432.0,0.246,0.0998,10.0,tests performed,,,,,,,,,,,,,,72.22,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,-1117.0,-7.37,-0.29,-192.145531059628
DNK,Europe,Denmark,2020-03-30,2577.0,182.0,161.0,77.0,5.0,7.571,443.294,31.308,27.695,13.245,0.86,1.302,1.5,137.0,23.567,,,,,537.0,92.374,3218.0,26698.0,4.593,0.554,1731.0,0.298,0.093,10.8,tests performed,,,,,,,,,,,,,,72.22,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-03-31,2860.0,283.0,181.286,90.0,13.0,8.286,491.975,48.681,31.185,15.482,2.236,1.425,1.49,145.0,24.943,,,,,508.0,87.386,3209.0,29907.0,5.145,0.552,2029.0,0.349,0.0893,11.2,tests performed,,,,,,,,,,,,,,72.22,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-04-01,3107.0,247.0,197.571,104.0,14.0,10.0,534.464,42.489,33.986,17.89,2.408,1.72,1.46,146.0,25.115,,,,,478.0,82.225,3558.0,33465.0,5.757,0.612,2341.0,0.403,0.0844,11.8,tests performed,,,,,,,,,,,,,,72.22,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-04-02,3386.0,279.0,215.571,123.0,19.0,11.714,582.457,47.993,37.082,21.158,3.268,2.015,1.44,153.0,26.319,527.0,90.654,,,472.0,81.193,5749.0,39214.0,6.746,0.989,2933.0,0.505,0.0735,13.6,tests performed,,,,,,,,,,,,,,72.22,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-04-03,3757.0,371.0,244.429,139.0,16.0,12.429,646.276,63.819,42.046,23.911,2.752,2.138,1.43,143.0,24.599,511.0,87.902,,,457.0,78.613,6615.0,45829.0,7.883,1.138,3576.0,0.615,0.0684,14.6,tests performed,,,,,,,,,,,,,,72.22,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-04-04,4077.0,320.0,268.0,161.0,22.0,13.714,701.323,55.046,46.101,27.695,3.784,2.359,1.39,142.0,24.427,498.0,85.666,,,417.0,71.732,3685.0,49514.0,8.517,0.634,3905.0,0.672,0.0686,14.6,tests performed,,,,,,,,,,,,,,72.22,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-04-05,4369.0,292.0,282.0,179.0,18.0,15.286,751.552,50.23,48.509,30.791,3.096,2.629,1.34,144.0,24.771,490.0,84.289,,,401.0,68.98,2187.0,51701.0,8.894,0.376,4032.0,0.694,0.0699,14.3,tests performed,,,,,,,,,,,,,,72.22,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,-1046.6,-6.44,6.48,-180.035374043874
DNK,Europe,Denmark,2020-04-06,4681.0,312.0,300.571,187.0,8.0,15.714,805.222,53.67,51.704,32.168,1.376,2.703,1.28,139.0,23.911,488.0,83.945,,,383.0,65.883,6529.0,58230.0,10.017,1.123,4505.0,0.775,0.0667,15.0,tests performed,,,,,,,,,,,,,,72.22,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-04-07,5071.0,390.0,315.857,203.0,16.0,16.143,872.31,67.088,54.334,34.92,2.752,2.777,1.21,127.0,21.846,466.0,80.161,,,388.0,66.743,6350.0,64580.0,11.109,1.092,4953.0,0.852,0.0638,15.7,tests performed,,,,,,,,,,,,,,72.22,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-04-08,5402.0,331.0,327.857,218.0,15.0,16.286,929.248,56.938,56.398,37.5,2.58,2.801,1.13,127.0,21.846,446.0,76.721,,,356.0,61.239,5608.0,70188.0,12.074,0.965,5246.0,0.902,0.0625,16.0,tests performed,,,,,,,,,,,,,,72.22,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-04-09,5635.0,233.0,321.286,237.0,19.0,16.286,969.329,40.08,55.267,40.769,3.268,2.801,1.06,120.0,20.642,427.0,73.452,,,318.0,54.702,2522.0,72710.0,12.508,0.434,4785.0,0.823,0.0671,14.9,tests performed,,,,,,,,,,,,,,72.22,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-04-10,5819.0,184.0,294.571,247.0,10.0,15.429,1000.98,31.652,50.672,42.489,1.72,2.654,1.0,113.0,19.438,398.0,68.464,,,279.0,47.993,2303.0,75013.0,12.904,0.396,4169.0,0.717,0.0707,14.2,tests performed,,,,,,,,,,,,,,72.22,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-04-11,5996.0,177.0,274.143,260.0,13.0,14.143,1031.428,30.447,47.158,44.725,2.236,2.433,0.97,106.0,18.234,402.0,69.152,,,267.0,45.929,2210.0,77223.0,13.284,0.38,3958.0,0.681,0.0693,14.4,tests performed,,,,,,,,,,,,,,72.22,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,,,,
DNK,Europe,Denmark,2020-04-12,6174.0,178.0,257.857,273.0,13.0,13.429,1062.047,30.619,44.356,46.961,2.236,2.31,0.94,104.0,17.89,391.0,67.26,,,259.0,44.553,2118.0,79341.0,13.648,0.364,3949.0,0.679,0.0653,15.3,tests performed,,,,,,,,,,,,,,72.22,5813302.0,136.52,42.3,19.677,12.325,46682.515,0.2,114.767,6.41,19.3,18.8,,2.5,80.9,0.94,-1002.2,-5.78,4.04,-172.39771819871
